# this data file was made with 
# Chains E,F,G,H are on residues 50-69 of chains A through D (present only in the C8 cage models!)
# Chains I,J,K,L are on residues 10-29 of chains A through D (present in both C4 and C8 cage models)
# this script generates CV's for the shotgun simulation restarts
# [frame, distance along z cordinate of protein (0 is center), distance protein is away from the center of the top of the cage in the plane]
864,69.631499,13.139768
865,69.572232,12.554993
866,69.342390,12.421501
867,69.509588,12.545333
868,69.419332,12.672298
869,69.596352,11.728537
870,69.998309,11.527890
871,69.879952,11.409138
872,69.239945,11.338107
873,68.947710,11.476243
874,69.023100,11.551841
875,69.657009,11.397589
876,70.117328,11.665496
877,70.514285,11.961370
878,70.998263,11.764677
879,71.118199,12.195779
880,71.388717,12.414939
881,71.230404,12.748508
882,70.687842,13.127665
883,70.723126,12.846721
884,71.114380,13.007304
885,71.289585,13.616146
886,70.745539,14.101507
887,70.887538,13.911229
888,71.069965,13.318218
889,71.075576,13.374844
890,71.397916,12.929800
891,71.762582,12.807578
892,71.959415,12.626060
893,71.818317,11.761179
894,71.798697,11.519286
895,71.456302,11.998975
896,71.075705,12.313805
897,71.517870,12.884294
898,71.352221,13.193714
899,71.195175,13.229649
900,71.356995,13.114271
901,71.229657,12.875555
902,70.933863,12.747440
903,70.559971,12.871334
904,70.232718,12.642790
905,70.216374,13.219201
906,70.147727,12.868590
907,70.111226,13.191328
908,69.948781,13.779509
909,69.278644,13.501491
910,69.079099,13.480095
911,68.899975,13.320886
912,68.758268,13.140574
913,69.216509,12.569996
914,69.412294,12.356188
915,69.491077,12.069068
916,69.456554,11.792135
917,69.360957,12.390602
918,69.536337,12.416077
919,69.223613,12.124940
920,69.458420,12.296773
921,69.147829,12.533387
922,69.402130,12.584143
923,69.651440,11.637133
924,69.580906,11.516904
925,69.373488,11.120373
926,69.490028,11.618947
927,69.734651,12.057216
928,70.095952,12.036126
929,70.061366,12.129044
930,70.319756,11.905220
931,70.321177,11.665712
932,70.441185,11.055850
933,70.308338,10.499359
934,69.336075,10.948116
935,68.915874,11.064213
936,69.007211,11.036363
937,68.609987,11.165657
938,68.405268,10.664988
939,68.597554,9.935461
940,69.172273,9.969265
941,69.390789,10.183926
942,69.748584,10.530123
943,70.288205,10.499365
944,70.474285,11.153655
945,70.060257,11.945746
946,69.903696,12.483300
947,69.859952,12.483992
948,69.746168,12.823933
949,69.355358,12.639877
950,69.116605,13.197227
951,68.720029,14.204976
952,68.671305,14.736323
953,69.056940,14.582586
954,68.946830,14.523718
955,68.664057,13.900913
956,68.302451,14.155283
957,68.289002,14.873866
958,68.700441,15.124050
959,69.221873,14.860376
960,69.659097,14.686857
961,69.781574,15.034996
962,70.098801,14.872839
963,70.033714,14.527069
964,70.000959,14.460891
965,69.750030,13.978694
966,69.426690,13.558539
967,69.254409,13.579507
968,69.088368,13.703503
969,69.166854,13.870824
970,69.060749,13.857542
971,68.944423,14.343523
972,69.383995,14.326088
973,69.474342,14.069616
974,69.384514,13.520889
975,69.028177,13.713062
976,68.581477,13.869861
977,68.188606,13.736449
978,67.756427,13.385329
979,67.630500,13.817630
980,67.508961,13.868999
981,67.157744,13.493158
982,66.857206,13.435745
983,66.769842,13.596057
984,67.084534,13.276431
985,67.204897,12.896116
986,67.108874,12.967297
987,67.243491,12.553357
988,67.672846,12.633702
989,67.580967,12.806948
990,68.179804,12.944930
991,68.746087,13.526308
992,69.116206,14.186732
993,69.301762,13.928873
994,69.090907,13.815444
995,69.300896,13.588790
996,69.111251,12.912115
997,69.321588,13.129228
998,68.654788,12.874488
999,68.161284,13.038914
1000,68.170283,12.712762
1001,68.674664,13.001538
1002,68.779862,12.967617
1003,68.185433,12.737806
1004,68.282046,13.113718
1005,68.366045,13.594289
1006,68.467749,13.496086
1007,68.528308,12.758034
1008,68.558673,12.755507
1009,68.456869,13.111432
1010,68.492011,12.997874
1011,68.395135,12.719793
1012,67.853007,12.064956
1013,67.701286,12.522663
1014,67.457386,12.805521
1015,67.666107,12.905732
1016,67.460695,12.891447
1017,67.493083,12.614357
1018,67.448128,12.457631
1019,67.598310,11.816538
1020,67.247109,12.255755
1021,67.578059,12.901426
1022,67.857108,13.126089
1023,67.622561,13.197687
1024,67.834364,13.460333
1025,68.127882,13.121582
1026,68.153030,12.900036
1027,68.124479,12.854904
1028,68.074798,12.784855
1029,67.977624,13.071489
1030,68.018801,12.717028
1031,67.777621,12.896563
1032,67.731945,12.266449
1033,67.531414,12.099201
1034,67.387903,12.112160
1035,67.368809,11.385035
1036,67.211896,11.760393
1037,67.338139,12.036181
1038,67.522011,11.574532
1039,68.157262,10.897219
1040,68.326342,10.927258
1041,68.834921,11.261140
1042,68.503759,11.429380
1043,68.243565,11.779242
1044,67.907993,12.108126
1045,67.813150,12.428270
1046,67.105899,13.136863
1047,66.834797,13.316077
1048,66.662399,13.043512
1049,66.155093,13.136828
1050,65.527067,13.132004
1051,65.407557,13.007337
1052,65.587314,13.135080
1053,65.471854,13.201934
1054,65.596129,13.059355
1055,65.819726,13.106442
1056,66.006987,13.040918
